Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R007,Fort Worth,2023,8,76188.25,35309.81,2858.81,7330.76,21478.56,3641.68,40878.44,2996
R050,San Antonio,2022,7,64727.22,38184.59,4226.02,6368.37,25192.4,2397.8,26542.62,866
R008,Houston,2023,4,91952.25,41577.92,7653.62,10741.08,27695.66,-4512.44,50374.33,5843
R037,Austin,2024,10,129308.61,38558.25,356.45,8341.32,28034.07,1826.4,90750.37,1652
R039,Houston,2023,6,29627.47,45479.41,3039.45,15550.14,24650.88,2238.94,-15851.94,5625
R004,Dallas,2022,10,95703.5,43472.16,6681.05,9884.52,22782.6,4123.98,52231.34,5358
R053,Houston,2022,12,84521.28,37687.06,3626.79,7462.93,23660.51,2936.83,46834.22,1451
R019,Houston,2024,2,80700.32,130273.85,4810.19,10104.33,111297.15,4062.19,-49573.53,2618
R007,Fort Worth,2024,10,70399.2,36963.41,3907.51,11175.41,17605.44,4275.04,33435.79,2509
R048,Dallas,2023,3,99578.21,43017.39,5751.97,13162.3,23038.18,1064.94,56560.82,1468
R028,Houston,2024,5,110598.72,103783.6,4604.76,8904.28,83220.76,7053.81,6815.12,767
R003,San Antonio,2023,11,99937.11,50152.87,5290.41,15385.49,24627.46,4849.51,49784.23,3262
R001,Houston,2024,10,32836.8,42978.89,2260.26,7684.66,29393.37,3640.61,-10142.09,3854
R048,Dallas,2024,3,69883.12,35217.13,1045.77,6672.19,23657.74,3841.42,34665.99,4863
R055,San Antonio,2022,11,61039.81,49593.4,7198.54,14017.45,24893.94,3483.48,11446.41,5113
R013,Fort Worth,2023,5,74776.79,47687.86,7535.84,9687.63,28898.78,1565.61,27088.93,560
R020,Houston,2024,9,79256.46,43580.72,3907.78,11790.59,23838.48,4043.88,35675.74,741
R058,Houston,2022,8,92160.47,23537.6,3055.66,5558.93,12505.01,2417.99,68622.87,5223
R050,San Antonio,2023,9,95684.8,37896.43,4792.16,7876.08,20892.43,4335.76,57788.37,2060
R001,Houston,2022,1,92417.85,88759.65,4723.47,47772.26,32615.15,3648.77,3658.2,4926
R045,Fort Worth,2024,4,100648.09,43749.31,4952.89,9176.27,26891.06,2729.1,56898.78,1588
R031,Austin,2023,10,58481.08,47697.81,7633.71,9320.75,25248.3,5495.05,10783.27,1840
R031,Austin,2024,5,68459.19,113211.7,6219.34,15405.44,91815.68,-228.76,-44752.51,4626
R040,Dallas,2024,3,75633.8,47071.32,7720.34,9430.92,29247.92,672.15,28562.48,5233
R003,San Antonio,2022,11,41920.98,41408.29,7411.83,11126.76,18142.05,4727.64,512.69,3945
R044,San Antonio,2023,4,30742.29,43032.81,6587.89,9111.08,23704.37,3629.47,-12290.53,3242
R019,Houston,2024,5,46520.96,40805.48,5319.49,7967.45,24445.07,3073.48,5715.47,5584
R048,Dallas,2022,12,69028.14,44800.61,5738.43,4872.41,29414.93,4774.84,24227.53,4663
R030,Dallas,2022,3,61956.83,37127.52,3983.15,6051.9,21373.62,5718.86,24829.31,5211
R022,San Antonio,2023,3,106166.87,38167.21,,12811.2,22054.55,3301.46,67999.66,1227
R040,Dallas,2023,3,101533.06,52853.81,6274.99,12010.37,28558.32,6010.13,48679.26,4453
R047,Houston,2022,5,54334.36,40531.88,4083.73,9714.56,23057.6,3676.0,13802.48,3544
R052,Austin,2023,7,107162.0,48558.61,5891.52,15722.47,20113.18,6831.44,58603.39,1794
R049,San Antonio,2023,11,51429.07,46139.86,1941.23,9318.72,29597.35,5282.55,5289.21,5085
R012,Dallas,2022,9,115276.27,25362.9,4189.18,8917.33,7642.85,4613.54,89913.37,1891
R057,Dallas,2022,9,102788.08,42579.94,3716.0,12360.47,22362.82,4140.64,60208.15,803
R047,Houston,2023,5,97619.47,51006.41,4171.75,5423.38,37356.24,4055.04,46613.06,2122
R044,San Antonio,2023,10,156292.78,43189.16,6743.11,10981.51,19394.33,6070.21,113103.62,2183
R003,San Antonio,2024,9,93813.33,60754.2,5591.1,12123.77,36042.25,6997.07,33059.13,2692
R020,Houston,2022,5,64641.92,41071.55,3580.42,12936.67,18141.28,6413.17,23570.38,4098
R043,Fort Worth,2023,8,69376.83,40962.28,5457.13,8155.66,25311.58,2037.91,28414.55,5363
R023,Austin,2024,11,29566.53,41081.89,-664.65,12441.94,25643.09,3661.52,-11515.36,3787
R035,Houston,2023,5,49770.58,46046.51,3829.51,14300.74,21561.28,6354.98,3724.07,4817
R002,San Antonio,2024,3,71435.28,88102.79,5498.63,43894.22,33376.47,5333.48,-16667.51,3824
R037,Austin,2022,10,108691.29,43010.56,4085.94,8728.6,27695.19,2500.83,65680.72,5244
R024,Dallas,2024,1,114016.9,47884.8,5053.11,10068.57,28687.56,4075.56,66132.1,3335
R060,Austin,2023,9,70312.78,41342.88,4505.66,9006.28,26396.2,1434.74,28969.91,3466
R036,Austin,2022,3,97686.44,103635.97,6553.86,59294.98,31767.27,6019.86,-5949.53,1052
R007,Fort Worth,2022,8,102306.59,38074.96,3864.49,11296.58,19289.37,3624.52,64231.63,2084
R005,Houston,2022,2,106328.82,48349.83,7713.71,8921.69,31783.17,-68.74,57978.99,1114
R031,Austin,2022,9,82739.29,48819.9,4167.12,10005.93,32664.37,1982.48,33919.39,3779
R011,Houston,2023,2,78461.42,30095.44,3983.72,9556.66,22733.76,-6178.7,48365.98,896
R047,Houston,2023,3,75779.13,46463.6,5433.21,7455.91,29840.1,3734.39,29315.53,2719
R032,Austin,2024,3,61718.78,84199.52,6755.42,41749.0,31789.11,3906.0,-22480.74,1261
R059,San Antonio,2022,11,98459.96,43380.58,6692.5,7411.57,25398.75,3877.76,55079.38,4928
R049,San Antonio,2024,5,93926.71,51137.91,1764.54,13020.67,31531.51,4821.18,42788.8,500
R036,Austin,2023,3,101160.18,58440.94,6018.28,10395.09,34850.69,7176.89,42719.23,1655
R036,Austin,2022,6,69229.56,47111.56,8609.09,10055.6,22964.05,5482.81,22118.0,2431
R053,Houston,2022,6,105780.87,168199.83,4919.59,8494.02,152661.54,2124.68,-62418.96,5493
R059,San Antonio,2022,12,99552.37,46159.88,3563.06,14737.41,25883.57,1975.85,53392.49,4104
R001,Houston,2022,10,146400.25,43323.69,,13212.96,25482.08,4628.65,103076.56,992
R013,Fort Worth,2023,6,88835.77,31848.87,7097.94,8599.59,21659.65,-5508.3,56986.9,3091
R020,Houston,2024,1,100579.85,37682.1,6366.38,10465.9,15828.04,5021.78,62897.75,5017
R008,Houston,2022,4,86480.45,35630.35,4269.36,10554.04,18264.37,2542.58,50850.11,2174
R025,Fort Worth,2023,7,98115.58,26923.36,3236.4,2009.04,25045.6,-3367.69,71192.22,1292
R011,Houston,2024,6,91658.96,50019.6,3589.15,10186.95,30572.58,5670.92,41639.36,2552
R043,Fort Worth,2024,3,36380.99,43492.59,2889.35,9028.27,26059.4,5515.57,-7111.6,4094
R026,Austin,2022,9,49585.48,43774.52,2756.94,12128.06,25097.29,3792.23,5810.96,3903
R026,Austin,2024,1,113709.66,39842.55,6424.06,10555.38,17746.89,5116.22,73867.11,528
R056,Houston,2023,6,47391.68,44453.87,2385.8,10558.21,27807.87,3702.0,2937.81,5413
R040,Dallas,2024,9,80872.81,44776.2,4714.24,5991.83,30352.83,3717.3,36096.61,3425
R013,Fort Worth,2024,5,55104.62,46761.88,6302.27,12575.35,23826.9,4057.36,8342.74,1320
R059,San Antonio,2022,3,81942.12,39542.82,5984.06,8627.49,20766.46,4164.81,42399.3,4869
R056,Houston,2023,3,87174.74,50429.17,3338.31,13615.09,30774.9,2700.87,36745.57,532
R033,San Antonio,2023,5,59647.31,44503.76,4450.19,10927.94,25817.44,3308.19,15143.55,4960
R027,Fort Worth,2023,11,58430.22,50153.09,6118.53,9564.28,29856.97,4613.32,8277.13,1724
R014,Dallas,2024,10,58789.28,79677.87,7704.06,43386.25,26182.09,2405.47,-20888.58,1947
R021,Dallas,2023,8,105000.54,35518.23,4587.63,8799.42,17324.91,4806.28,69482.31,4132
R002,San Antonio,2022,5,61676.22,39743.35,5390.69,8332.17,24361.33,1659.16,21932.87,2482
R025,Fort Worth,2022,5,138450.29,45987.91,4528.06,10330.8,28083.81,3045.24,92462.37,5697
R021,Dallas,2022,12,62545.01,106952.63,5796.89,11311.69,87193.11,2650.94,-44407.62,2255
R015,San Antonio,2024,12,132019.15,50067.56,5585.98,11132.84,26962.99,6385.76,81951.58,1231
R034,Dallas,2023,2,120003.09,32619.82,6728.5,1877.37,21400.05,2613.91,87383.27,511
R038,San Antonio,2022,8,82811.3,51542.59,6263.41,9069.7,31231.03,4978.44,31268.72,1105
R020,Houston,2023,2,92076.58,46645.04,7244.18,7191.55,27533.02,4676.29,45431.55,4283
R055,San Antonio,2023,7,42139.65,35071.58,6097.4,9752.46,16473.96,2747.76,7068.07,5009
R045,Fort Worth,2024,6,76989.58,42429.37,4267.32,10530.29,25111.75,2520.01,34560.21,2563
R039,Houston,2022,4,46580.37,48095.06,6679.15,9824.71,30643.53,947.66,-1514.69,5382
R032,Austin,2024,6,52502.28,40885.97,,12466.7,24933.34,3485.94,11616.31,3075
R029,Dallas,2023,12,123053.88,27434.13,,8355.74,16431.79,2646.61,95619.75,5577
R011,Houston,2023,1,79912.3,41971.29,3059.99,12949.25,23456.39,2505.65,37941.01,726
R019,Houston,2023,8,59295.09,52418.7,7439.42,12388.28,29293.09,3297.9,6876.4,4231
R040,Dallas,2024,4,140469.44,41981.92,5298.08,14596.49,19367.86,2719.48,98487.53,4335
R050,San Antonio,2024,5,95708.25,47630.63,5714.32,6167.2,32886.85,2862.25,48077.62,5676
R010,Houston,2024,10,92149.06,46457.93,5702.9,13210.45,24867.39,2677.19,45691.13,5537
R027,Fort Worth,2024,8,25339.17,37282.12,6285.31,12412.77,15806.12,2777.92,-11942.95,3256
R022,San Antonio,2024,4,112913.65,53032.9,7160.11,12828.37,27436.53,5607.89,59880.76,946
R021,Dallas,2023,4,63892.95,49938.85,7424.32,8520.57,30274.3,3719.67,13954.11,5253
R038,San Antonio,2023,10,42664.23,45175.96,6259.34,10190.79,25473.57,3252.26,-2511.73,1311
R029,Dallas,2024,4,79337.91,45131.09,4909.49,6300.7,31954.86,1966.04,34206.82,2475
R027,Fort Worth,2024,11,95218.39,32778.74,,8240.75,21901.14,2636.85,62439.65,5027
R050,San Antonio,2024,4,70681.63,47219.44,5394.37,8117.8,26784.4,6922.87,23462.19,1792
R049,San Antonio,2023,9,-91000.09,50316.13,7354.6,10478.91,27425.48,5057.15,-141316.23,2023
R060,Austin,2024,7,80503.1,39459.75,2039.24,6630.41,29015.3,1774.8,41043.35,4713
R052,Austin,2023,8,-55869.65,40182.75,4477.44,10749.42,20317.92,4637.98,-96052.4,987
R043,Fort Worth,2022,2,111822.88,37678.02,,6804.53,29135.51,1737.98,74144.86,5827
R050,San Antonio,2024,3,60428.55,43255.4,4490.17,7377.56,25776.84,5610.84,17173.15,3830
R037,Austin,2024,9,85221.34,34095.85,5116.43,8819.69,15454.01,4705.72,51125.49,1100
R044,San Antonio,2024,11,74613.02,111638.84,8435.99,10555.95,88496.87,4150.03,-37025.82,4273
R049,San Antonio,2024,1,63863.97,34040.56,2982.79,6678.81,19957.53,4421.43,29823.42,2446
R040,Dallas,2023,10,97167.73,51026.71,4476.43,17608.69,25462.02,3479.57,46141.02,3691
R041,Dallas,2024,1,113120.79,54205.22,6059.29,9919.63,34083.48,4142.82,58915.57,4084
R054,Fort Worth,2023,5,40953.89,45184.65,2114.73,10662.68,27898.26,4508.98,-4230.76,1571
R035,Houston,2024,5,96736.91,38700.55,7249.54,6662.69,19875.81,4912.51,58036.35,3927
R056,Houston,2022,7,67347.77,46428.59,2733.92,9325.96,30375.11,3993.61,20919.18,2557
R056,Houston,2024,8,110079.1,26260.2,4276.57,10536.01,8122.1,3325.52,83818.9,1566
R035,Houston,2023,1,46318.65,39736.8,3202.4,11653.05,21332.59,3548.76,6581.85,4411
R025,Fort Worth,2023,10,94664.02,40166.39,4855.2,13078.43,18101.09,4131.67,54497.63,5365
R003,San Antonio,2022,8,93130.29,31865.49,7116.85,4723.78,19083.71,941.15,61264.8,5042
R033,San Antonio,2023,9,109625.49,47343.69,2459.38,8963.88,33513.22,2407.21,62281.8,984
R023,Austin,2023,11,100222.98,37709.89,3831.09,7751.93,23892.32,2234.56,62513.09,1664
R042,Fort Worth,2024,4,101015.17,46379.15,4792.22,17093.41,22401.06,2092.45,54636.02,5991
R019,Houston,2023,12,59488.55,39543.29,4484.02,8865.32,20793.34,5400.61,19945.26,4011
R050,San Antonio,2024,11,78216.5,55357.36,8439.53,15326.24,26538.68,5052.91,22859.14,3280
R002,San Antonio,2023,10,33138.28,44852.95,,10351.98,31388.32,3112.64,-11714.67,2187
R004,Dallas,2024,2,88689.54,52231.7,7206.05,13454.28,25603.24,5968.14,36457.84,2589
R032,Austin,2024,1,103782.3,44828.22,1510.1,14920.44,23475.31,4922.37,58954.08,4447
R026,Austin,2024,10,84476.76,36495.83,5010.51,13236.01,15372.71,2876.6,47980.93,2688
R055,San Antonio,2024,7,76579.39,36160.92,4037.04,7785.45,17642.75,6695.69,40418.47,4304
R023,Austin,2024,8,77354.53,59685.56,2689.82,34961.16,21005.23,1029.35,17668.97,2408
R040,Dallas,2024,5,86734.26,50711.82,3121.04,8726.14,34115.61,4749.04,36022.44,1543
R045,Fort Worth,2023,4,64554.7,48559.32,3561.71,9708.39,32079.56,3209.66,15995.38,2703
R034,Dallas,2024,3,95373.62,90822.53,6019.37,49740.47,26659.59,8403.11,4551.08,5879
R015,San Antonio,2022,1,108236.84,49986.25,6363.38,8757.64,29029.45,5835.78,58250.59,3396
R031,Austin,2024,10,67757.62,131848.83,5783.35,7599.22,113603.88,4862.38,-64091.21,4521
R010,Houston,2023,12,48104.2,57857.5,5910.12,12282.32,33322.2,6342.86,-9753.3,2345
R011,Houston,2024,3,93427.27,39242.79,5103.25,9382.82,21749.92,3006.8,54184.48,2909
R029,Dallas,2023,5,102345.6,37319.14,5648.05,9746.43,15615.03,6309.62,65026.46,2285
R039,Houston,2023,5,54257.59,43938.07,4031.97,9987.78,24793.7,5124.62,10319.53,3196
R025,Fort Worth,2024,7,82102.66,54503.57,4329.59,19044.14,28132.97,2996.87,27599.1,4093
R024,Dallas,2022,1,87047.97,32764.51,4654.53,11101.29,24332.01,-7323.32,54283.46,1801
R060,Austin,2022,10,89247.59,45217.02,3570.65,7514.75,25862.81,8268.82,44030.57,3512
R014,Dallas,2022,8,101511.4,48154.54,5444.53,8561.99,30779.43,3368.59,53356.86,5253
R048,Dallas,2024,12,98348.76,69583.89,5894.43,36205.26,22583.54,4900.65,28764.87,3727
R048,Dallas,2022,8,88948.19,41192.6,3094.62,8391.54,26420.33,3286.11,47755.6,939
R045,Fort Worth,2022,3,99399.44,31480.11,6028.95,6648.97,14179.32,4622.87,67919.33,3115
R019,Houston,2022,5,99503.15,47796.45,5168.12,10937.69,27035.53,4655.12,51706.7,1413
R005,Houston,2024,5,96957.49,49589.45,4903.94,13895.98,25538.4,5251.13,47368.04,5569
R041,Dallas,2024,11,62784.55,33455.06,6577.94,4565.22,19975.12,2336.78,29329.49,5783
R032,Austin,2024,10,103884.41,40549.33,7225.73,9197.45,21283.86,2842.3,63335.08,3648
R002,San Antonio,2022,3,57903.56,39303.91,5307.45,10174.63,19285.15,4536.68,18599.66,4841
R020,Houston,2024,6,28504.88,34387.41,3910.96,5545.34,21557.06,3374.06,-5882.54,1239
R003,San Antonio,2023,7,40987.35,34825.18,5413.38,8950.65,14446.5,6014.65,6162.17,1669
R005,Houston,2023,11,119182.7,38892.45,5686.22,7653.71,21924.91,3627.61,80290.25,5852
R034,Dallas,2023,6,34038.68,30372.1,3968.19,7223.82,16222.81,2957.28,3666.58,3517
R025,Fort Worth,2022,12,74140.75,49683.72,7412.24,11827.53,25857.55,4586.41,24457.03,1257
R044,San Antonio,2024,12,92936.02,37474.75,5491.07,9769.32,20768.6,1445.76,55461.26,4982
R055,San Antonio,2023,9,79114.5,40884.45,3945.87,6929.02,23571.57,6438.0,38230.05,3854
R060,Austin,2022,9,85382.63,35857.95,2225.98,6725.58,23368.66,3537.73,49524.67,2903
R031,Austin,2023,2,122023.14,45177.78,5417.2,12904.87,24455.79,2399.93,76845.36,1888
R033,San Antonio,2022,4,59649.73,52124.83,,8490.79,38423.28,5210.75,7524.91,5041
R037,Austin,2024,5,59445.86,172836.62,2424.79,7298.65,160486.39,2626.78,-113390.76,1451
R045,Fort Worth,2023,1,62624.98,48144.4,,17096.94,26215.75,4831.71,14480.58,5445
R038,San Antonio,2023,7,110721.41,49320.36,5922.16,10751.88,29042.86,3603.47,61401.05,3058
R015,San Antonio,2022,7,91049.65,139610.58,4139.23,11141.14,120228.97,4101.24,-48560.93,2553
R014,Dallas,2024,8,60970.34,38097.8,4102.57,13271.3,18228.6,2495.33,22872.54,4631
R057,Dallas,2023,2,67519.95,49618.27,3563.03,12350.4,28541.33,5163.51,17901.68,5437
R053,Houston,2023,2,52341.88,33972.86,,10580.4,20160.14,3232.33,18369.01,5682
R043,Fort Worth,2022,8,47077.58,53447.81,6511.58,11572.62,29971.99,5391.61,-6370.23,3265
R010,Houston,2023,3,85691.33,34396.01,768.16,13820.92,22508.66,-2701.73,51295.32,1075
R054,Fort Worth,2023,9,43409.34,44659.23,4239.86,11825.44,24703.87,3890.07,-1249.89,3050
R034,Dallas,2022,1,102549.57,51618.39,8169.53,4218.49,36785.46,2444.9,50931.18,3467
R001,Houston,2024,5,54307.23,42446.51,6482.48,4868.41,25594.89,5500.73,11860.71,2556
R034,Dallas,2024,6,104700.72,42715.41,6788.47,7701.03,23677.27,4548.64,61985.31,5156
R044,San Antonio,2022,5,99441.69,38573.0,3216.72,7804.02,22260.62,5291.63,60868.69,3403
R023,Austin,2022,3,78441.13,40090.2,,12118.77,22499.74,5471.68,38350.94,4218
R027,Fort Worth,2022,10,40829.79,35792.7,3364.64,6598.51,22937.6,2891.95,5037.09,4885
R049,San Antonio,2022,3,67764.64,33081.35,-490.6,11215.11,20772.24,1584.61,34683.29,5666
R005,Houston,2024,2,107684.71,44037.77,5351.09,11225.54,24068.14,3393.0,63646.94,1540
R056,Houston,2023,8,131175.02,48852.62,3795.43,8353.85,33147.94,3555.4,82322.39,4448
R034,Dallas,2022,10,36406.51,26891.16,4205.77,9875.58,19504.8,-6695.0,9515.35,3889
R035,Houston,2024,6,96010.31,45752.92,5997.77,8973.55,25975.38,4806.22,50257.39,3603
R046,Dallas,2023,9,81885.41,47751.8,3466.82,10980.56,28622.06,4682.36,34133.61,3911
R026,Austin,2023,1,78448.85,34472.25,,10571.28,21571.16,2329.81,43976.6,3885
R014,Dallas,2023,12,68420.81,47807.12,5877.32,10403.42,26072.84,5453.54,20613.69,1444
R027,Fort Worth,2023,6,33299.95,40152.04,3702.25,12495.48,21061.3,2893.0,-6852.09,1056
R031,Austin,2023,6,90821.11,47336.44,5067.45,10908.65,26992.24,4368.11,43484.67,2073
R029,Dallas,2024,1,30300.61,69321.75,1193.36,30296.06,34448.17,3384.16,-39021.14,960
R017,San Antonio,2022,12,86918.07,146693.91,2695.66,10534.09,128077.65,5386.5,-59775.83,2034
R021,Dallas,2024,7,80271.97,35570.35,6122.13,4774.89,23143.63,1529.7,44701.61,4614
R019,Houston,2022,10,81821.85,45552.45,4876.89,9873.43,27523.56,3278.56,36269.4,5917
R007,Fort Worth,2023,7,137983.24,38230.88,,10576.15,23454.42,4200.31,99752.36,2023
R021,Dallas,2023,1,16092.05,55470.28,5282.88,14046.64,32488.49,3652.26,-39378.22,1888
R041,Dallas,2023,4,-100977.12,40221.12,5450.12,10183.49,21104.74,3482.78,-141198.24,2357
R054,Fort Worth,2022,5,115003.39,29528.72,,9874.85,16589.93,3063.93,85474.67,4222
R033,San Antonio,2022,5,117057.49,38341.96,2935.04,9543.11,21796.58,4067.23,78715.53,5827
R048,Dallas,2024,11,93895.65,50089.5,4546.95,8708.72,35042.37,1791.47,43806.15,1021
R055,San Antonio,2022,6,74303.17,40007.52,2906.17,7994.13,23563.58,5543.64,34295.65,1367
R053,Houston,2024,10,115705.86,43127.18,3315.8,6198.17,29130.73,4482.48,72578.68,1823
R026,Austin,2024,11,74299.3,37248.31,7877.65,7329.24,17387.93,4653.5,37050.99,5298
R034,Dallas,2023,10,-69087.1,43407.79,2680.76,9233.65,31082.3,411.09,-112494.9,5627
R030,Dallas,2023,10,80162.95,40370.53,3715.0,12051.19,19357.7,5246.65,39792.42,1684
R004,Dallas,2022,1,104251.94,42180.93,6441.55,8943.63,22873.39,3922.36,62071.02,2365
R051,Austin,2022,11,57678.26,46221.73,8955.75,7454.63,25255.21,4556.14,11456.53,568
R016,San Antonio,2024,5,96828.3,34998.31,259.5,10756.5,19069.65,4912.66,61829.99,784
R033,San Antonio,2023,4,77704.71,42786.9,6061.37,8009.69,25187.87,3527.96,34917.82,900
R033,San Antonio,2023,11,106634.41,47911.89,4483.91,13805.75,27457.06,2165.17,58722.51,3875
R042,Fort Worth,2024,8,28532.91,44798.36,6447.16,9220.72,23308.72,5821.76,-16265.45,2618
R042,Fort Worth,2023,5,-127990.49,45925.73,5395.86,16028.47,19781.7,4719.69,-173916.22,1009
R025,Fort Worth,2024,3,-76916.4,40063.28,5618.09,8032.94,23821.44,2590.81,-116979.68,4222
R027,Fort Worth,2022,12,74785.19,47600.77,7592.17,8599.17,29402.25,2007.18,27184.42,3863
R030,Dallas,2022,5,112558.62,57825.35,3222.08,14147.92,35288.58,5166.77,54733.27,4718
R045,Fort Worth,2022,1,10907.15,135828.37,8238.11,6321.86,117834.55,3433.85,-124921.21,2947
R045,Fort Worth,2023,12,68596.86,43926.86,7202.74,5737.1,25443.52,5543.5,24670.0,3584
R059,San Antonio,2024,2,81619.22,43113.99,3999.69,11596.07,19849.57,7668.65,38505.23,4075
R025,Fort Worth,2023,9,61107.38,41874.35,4322.71,8705.94,24480.97,4364.73,19233.03,5524
R055,San Antonio,2024,6,54343.94,38784.18,,6642.51,27684.88,4456.79,15559.76,916
R060,Austin,2024,2,87726.36,35541.02,3092.33,8398.73,20377.04,3672.93,52185.34,2605
R051,Austin,2022,2,86097.27,46203.23,5371.67,10565.48,25050.21,5215.88,39894.04,3879
R024,Dallas,2023,11,107689.13,42943.18,,8592.48,31171.24,3179.46,64745.95,1027
R040,Dallas,2022,4,72004.34,68698.42,6935.12,30836.14,28303.88,2623.28,3305.92,5529
R021,Dallas,2023,3,94022.32,29677.66,2493.22,7410.9,16885.33,2888.21,64344.66,1513
R020,Houston,2024,10,-73243.08,38234.24,4634.35,8633.75,19081.12,5885.03,-111477.32,569
R013,Fort Worth,2023,11,104395.42,41310.06,6836.91,6262.85,25274.67,2935.63,63085.36,3567
R008,Houston,2023,1,89992.2,45900.68,3697.29,8414.15,27931.82,5857.42,44091.52,960
R003,San Antonio,2022,4,85630.88,39615.74,,11803.16,21778.62,6033.96,46015.14,2548
R054,Fort Worth,2024,12,100091.11,43619.85,897.96,12840.92,24408.1,5472.88,56471.25,1653
R013,Fort Worth,2023,1,69490.12,52184.25,7725.23,10990.43,29471.84,3996.75,17305.87,4197
R011,Houston,2024,12,98984.7,48522.93,,14749.68,30249.92,3523.33,50461.77,3025
R005,Houston,2024,9,84913.03,51334.8,6418.01,9730.79,32200.59,2985.41,33578.23,1516
R029,Dallas,2024,11,56626.98,50514.8,1263.96,14588.47,30209.25,4453.12,6112.18,2148
R057,Dallas,2023,7,102494.48,48537.38,1607.89,16100.38,27429.5,3399.61,53957.1,2998
R046,Dallas,2024,1,59981.78,50202.32,4406.81,9949.39,28276.06,7570.07,9779.45,2218
R050,San Antonio,2022,12,51447.13,34041.52,2270.58,4137.68,24653.51,2979.75,17405.61,4290
R045,Fort Worth,2024,10,26665.7,40648.8,3123.07,8360.78,23588.8,5576.16,-13983.1,5373
R017,San Antonio,2023,8,61152.16,41746.78,3498.6,9865.72,24628.77,3753.69,19405.39,3353
R002,San Antonio,2024,2,79642.99,64395.75,2987.97,25429.74,30790.55,5187.49,15247.24,3722
R037,Austin,2022,1,91253.89,41931.25,4791.28,15326.47,17604.02,4209.48,49322.64,3588
R025,Fort Worth,2022,9,66643.99,54612.51,5301.82,10133.82,31285.4,7891.47,12031.48,5207
R059,San Antonio,2023,5,52396.36,40606.47,3084.14,7028.04,23566.39,6927.89,11789.9,1080
R007,Fort Worth,2022,1,93060.47,57056.86,5413.69,17367.33,29894.47,4381.37,36003.61,4597
R008,Houston,2024,3,126545.14,43827.21,2846.62,8951.16,26308.31,5721.11,82717.93,574
R044,San Antonio,2022,1,112222.46,29339.21,4450.27,8294.95,22073.76,-5479.76,82883.25,5925
R039,Houston,2024,1,86635.48,42939.32,5082.27,9281.94,24281.12,4293.98,43696.17,1724
R002,San Antonio,2022,1,76896.69,49576.9,6480.68,8642.61,28885.25,5568.36,27319.79,3827
R050,San Antonio,2023,5,-44740.67,33904.0,3452.79,7139.95,18067.66,5243.6,-78644.68,2864
R019,Houston,2023,3,104913.12,37993.95,3540.67,6932.24,23485.19,4035.84,66919.17,1524
R058,Houston,2024,11,138325.41,48511.35,7591.86,10037.73,29336.97,1544.8,89814.06,2957
R054,Fort Worth,2024,2,128188.21,39129.34,6030.83,10977.8,17405.43,4715.28,89058.87,2838
R028,Houston,2022,6,108756.68,35860.77,4632.06,4533.63,24699.4,1995.69,72895.92,3727
R044,San Antonio,2023,12,108446.54,46293.14,4679.92,12027.61,25350.62,4234.99,62153.4,1490
